/Users/aadith/Projects/Portfolio/Website/scripts/blender/build_workspace.py:99: DeprecationWarning: 'Material.use_nodes' is expected to be removed in Blender 6.0
  m=bpy.data.materials.new(name);m.use_nodes=True
Workspace geometry: 152 meshes; 124222 triangles
INFO Draco is available, use library at /Applications/Blender.app/Contents/Resources/5.2/scripts/addons_core/io_scene_gltf2/libbf_intern_draco_bridge.dylib
INFO MeshOptimizer is available, use library at /Applications/Blender.app/Contents/Resources/5.2/scripts/addons_core/io_scene_gltf2/libbf_intern_meshopt_bridge.dylib
21:48:41 | INFO: Extracting primitive: Cube.181
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.147
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.106
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.096
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.107
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.108
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.097
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.109
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: About card illustration
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.004
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.071
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Book spine DESIGN
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.108
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.118
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.110
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.151
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.106
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Book spine FORM
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.140
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.107
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.010
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.005
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.072
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Contact card print
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.074
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.171
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Figma box label
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.005
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.006
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.007
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.008
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.009
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.172
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Pegboard slots
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_1 ceramic pot
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.134
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_1 leaf
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_1 leaf.001
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_1 leaf.002
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Small aloe ceramic pot
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.135
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Small aloe leaf
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Small aloe leaf.001
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Small aloe leaf.002
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Tiny jade plant ceramic pot
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.136
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Tiny jade plant leaf
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Tiny jade plant leaf.001
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Tiny jade plant leaf.002
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.008
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.009
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.073
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.020
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.075
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.079
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Postcard typography
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.026
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.170
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_2 ceramic pot
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.137
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_2 leaf
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: plant_2 leaf.001
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.138
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.011
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.033
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Small abstract print
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.184
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.249
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Sphere.010
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.183
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.182
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.243
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cylinder.247
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.173
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.174
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.175
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.176
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.177
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.178
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.037
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.069
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.047
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.042
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.038
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: window_glass
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.027
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.168
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.162
21:48:41 | INFO: Primitives created: 1
21:48:41 | INFO: Extracting primitive: Cube.161
21:48:41 | INFO: Primitives created: 1
21:48:42 | INFO: Finished glTF 2.0 export in 0.2445988655090332 s
/Users/aadith/Projects/Portfolio/Website/scripts/blender/build_workspace.py:661: DeprecationWarning: 'World.use_nodes' is expected to be removed in Blender 6.0
  scene.world.use_nodes=True;scene.world.node_tree.nodes['Background'].inputs[0].default_value=(.32,.36,.37,1)
00:38.405  render           | Saved: '/Users/aadith/Projects/Portfolio/Website/artifacts/workspace/workspace-preview.png'

Info: Saved as "workspace.blend"
{
  "file": "/models/workspace.glb",
  "triangles": 124222,
  "meshCount": 152,
  "bytes": 5321972,
  "coordinateSystem": "Y up, Z toward visitor; Blender source uses X, -Z, Y",
  "screen": {
    "name": "monitor_screen",
    "center": [
      0,
      2.12,
      -0.325
    ],
    "width": 1.72,
    "height": 0.98
  },
  "interactiveRoots": {
    "window": [
      1.6053,
      3.76,
      -0.9608
    ],
    "about": [
      -1.676,
      3.89,
      -0.5224
    ],
    "contact": [
      -1.1068,
      3.65,
      -1.0492
    ],
    "monitor": [
      0.0,
      2.12,
      -0.4
    ],
    "laptop": [
